Time-(numerical),Time-(readable),CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,trigger_ctx
1760397347.9180493,2025-10-13T18:15:47,22.3,82.1,1711.0,0.033,0.373,0.0,0.0,
1760397348.9542263,2025-10-13T18:15:48,19.6,82.1,1711.0,0.0,0.221,0.001,0.001,
1760397349.9896696,2025-10-13T18:15:49,21.8,82.0,1711.0,0.0,0.254,0.001,0.001,
1760397351.0257115,2025-10-13T18:15:51,19.6,82.0,1711.0,0.001,0.0,0.0,0.0,
1760397352.0555694,2025-10-13T18:15:52,15.3,81.9,1711.0,0.0,0.213,0.004,0.006,
1760397353.093774,2025-10-13T18:15:53,16.4,81.9,1711.0,0.001,0.725,0.0,0.001,
1760397354.1289277,2025-10-13T18:15:54,18.0,81.9,1711.0,0.001,0.909,0.001,0.014,
1760397355.162431,2025-10-13T18:15:55,25.2,82.0,1711.0,0.206,0.262,0.003,0.184,
1760397356.1971555,2025-10-13T18:15:56,23.5,82.0,1711.0,0.069,0.475,0.0,0.006,
1760397357.230428,2025-10-13T18:15:57,20.0,81.9,1711.0,0.195,0.352,0.001,0.001,
1760397358.2656314,2025-10-13T18:15:58,17.7,81.9,1711.0,0.0,0.344,0.0,0.0,
1760397359.3038769,2025-10-13T18:15:59,16.9,81.9,1711.0,0.0,0.0,0.001,0.004,
1760397360.3390338,2025-10-13T18:16:00,17.7,81.8,1711.0,0.001,0.541,0.0,0.001,
1760397361.377815,2025-10-13T18:16:01,16.4,81.7,1711.0,0.016,0.369,0.006,0.001,
1760397362.4133127,2025-10-13T18:16:02,15.0,81.7,1711.0,0.001,0.283,0.004,0.002,
1760397363.4542918,2025-10-13T18:16:03,15.5,81.7,1711.0,0.569,0.152,0.0,0.0,
1760397364.4928622,2025-10-13T18:16:04,15.0,81.7,1711.0,0.0,0.446,0.001,0.001,
1760397365.531448,2025-10-13T18:16:05,21.2,81.7,1711.0,0.001,0.283,0.0,0.0,
1760397366.564296,2025-10-13T18:16:06,20.9,81.6,1711.0,0.001,0.324,0.0,0.0,
1760397367.6040082,2025-10-13T18:16:07,15.7,81.6,1711.0,0.0,0.258,0.002,0.006,
1760397368.644463,2025-10-13T18:16:08,15.8,81.6,1711.0,0.82,1.847,0.007,0.063,
1760397369.676053,2025-10-13T18:16:09,24.3,81.7,1711.0,0.029,0.336,0.002,0.058,
1760397370.7123687,2025-10-13T18:16:10,20.1,81.6,1711.0,0.0,0.348,0.0,0.0,
1760397371.7476726,2025-10-13T18:16:11,15.5,81.6,1711.0,0.0,0.0,0.0,0.0,
1760397372.7807813,2025-10-13T18:16:12,27.4,81.7,1711.0,5.579,1.143,0.003,0.051,
1760397373.814311,2025-10-13T18:16:13,20.3,81.7,1711.0,2.163,0.578,0.001,0.001,
1760397374.8442857,2025-10-13T18:16:14,19.7,81.7,1711.0,0.078,1.286,0.001,0.001,
1760397375.8841903,2025-10-13T18:16:15,20.5,81.7,1711.0,0.197,0.381,0.0,0.0,
1760397376.9213092,2025-10-13T18:16:16,20.4,81.7,1711.0,0.0,0.16,0.004,0.005,
1760397377.9586012,2025-10-13T18:16:17,19.4,81.7,1711.0,0.0,0.483,0.0,0.0,
1760397378.9913683,2025-10-13T18:16:18,19.2,81.6,1711.0,0.017,0.406,0.0,0.0,
1760397380.0281014,2025-10-13T18:16:20,20.2,81.6,1711.0,0.017,0.43,0.001,0.001,
1760397381.0619814,2025-10-13T18:16:21,20.2,81.6,1711.0,0.0,0.0,0.0,0.0,
1760397382.0976782,2025-10-13T18:16:22,19.2,81.6,1711.0,0.034,0.319,0.0,0.001,
1760397383.1293833,2025-10-13T18:16:23,19.2,81.7,1711.0,0.0,0.844,0.0,0.0,
1760397384.165572,2025-10-13T18:16:24,19.5,81.6,1711.0,0.0,0.455,0.001,0.001,
1760397385.2006528,2025-10-13T18:16:25,19.8,81.6,1711.0,0.0,0.127,0.001,0.001,
1760397386.2328074,2025-10-13T18:16:26,18.8,81.6,1711.0,0.0,1.745,0.001,0.001,
1760397387.2667127,2025-10-13T18:16:27,20.1,81.6,1711.0,0.001,0.315,0.001,0.001,
1760397388.3079984,2025-10-13T18:16:28,19.3,81.6,1711.0,0.001,0.328,0.0,0.0,
1760397389.3443918,2025-10-13T18:16:29,19.5,81.6,1711.0,0.001,0.0,0.0,0.004,
1760397390.378544,2025-10-13T18:16:30,18.2,81.6,1711.0,0.002,0.618,0.002,0.003,
1760397391.4159858,2025-10-13T18:16:31,20.4,81.6,1711.0,0.002,0.352,0.0,0.0,
1760397392.4560387,2025-10-13T18:16:32,18.4,81.6,1711.0,0.189,0.311,0.0,0.0,
1760397393.490739,2025-10-13T18:16:33,17.5,81.6,1711.0,0.002,0.213,0.0,0.0,
1760397394.526566,2025-10-13T18:16:34,19.3,81.6,1711.0,0.181,0.561,0.0,0.0,
1760397395.557937,2025-10-13T18:16:35,19.2,81.6,1711.0,0.001,0.655,0.001,0.001,
1760397396.594501,2025-10-13T18:16:36,18.2,81.6,1711.0,0.001,0.315,0.0,0.0,
1760397397.627557,2025-10-13T18:16:37,24.1,81.6,1711.0,0.001,0.106,0.0,0.0,
1760397398.6555505,2025-10-13T18:16:38,27.6,81.4,1711.0,0.685,11.08,0.0,0.0,
1760397399.686938,2025-10-13T18:16:39,27.5,81.1,1711.0,0.083,0.553,0.001,0.001,
1760397400.7152934,2025-10-13T18:16:40,36.9,80.6,1711.0,0.001,0.279,0.0,0.0,
1760397401.7431617,2025-10-13T18:16:41,25.0,80.6,1711.0,1.308,0.229,0.0,0.0,
1760397402.7903416,2025-10-13T18:16:42,20.5,80.6,1711.0,0.205,0.25,0.0,0.0,
1760397403.8207555,2025-10-13T18:16:43,18.3,80.6,1711.0,0.152,0.528,0.006,0.006,
1760397404.8542697,2025-10-13T18:16:44,16.1,80.6,1711.0,0.016,1.397,0.001,0.001,
1760397405.890304,2025-10-13T18:16:45,16.9,80.6,1711.0,0.016,4.121,0.008,0.009,
1760397406.9419549,2025-10-13T18:16:46,16.9,80.6,1711.0,0.029,0.184,0.0,0.0,
1760397407.9805696,2025-10-13T18:16:47,14.8,80.6,1711.0,0.887,0.569,0.004,0.005,
1760397409.0167582,2025-10-13T18:16:49,14.6,80.7,1711.0,0.164,2.929,0.0,0.0,
1760397410.0562227,2025-10-13T18:16:50,16.4,80.7,1711.0,14.459,15.913,0.001,0.001,
1760397411.0915937,2025-10-13T18:16:51,11.6,80.7,1711.0,0.541,2.441,0.0,0.0,
1760397412.1619549,2025-10-13T18:16:52,15.3,80.7,1711.0,0.001,0.197,0.0,0.0,
1760397413.1978447,2025-10-13T18:16:53,16.2,80.7,1711.0,0.003,0.197,0.0,0.001,
1760397414.2374527,2025-10-13T18:16:54,16.5,80.7,1711.0,0.001,0.274,0.001,0.001,
1760397415.2770875,2025-10-13T18:16:55,14.6,80.7,1711.0,0.002,0.0,0.001,0.001,
1760397416.3115323,2025-10-13T18:16:56,15.9,80.7,1711.0,0.004,0.213,0.0,0.001,
1760397417.3663332,2025-10-13T18:16:57,14.3,80.7,1711.0,0.005,0.254,0.0,0.002,
1760397418.4066591,2025-10-13T18:16:58,16.9,80.7,1711.0,0.0,0.381,0.0,0.0,
1760397419.4398348,2025-10-13T18:16:59,14.6,80.7,1711.0,0.005,0.0,0.0,0.004,
1760397420.4823334,2025-10-13T18:17:00,17.1,80.7,1711.0,0.0,0.217,0.002,0.002,
1760397421.51885,2025-10-13T18:17:01,16.0,80.7,1711.0,0.001,0.319,0.0,0.0,
1760397422.5538886,2025-10-13T18:17:02,16.2,80.7,1711.0,0.002,0.168,0.0,0.0,
1760397423.5985131,2025-10-13T18:17:03,15.8,80.7,1711.0,0.001,0.561,0.0,0.0,
1760397424.637158,2025-10-13T18:17:04,16.0,80.7,1711.0,0.001,0.082,0.0,0.0,
1760397425.6777303,2025-10-13T18:17:05,15.5,80.7,1711.0,0.001,0.209,0.001,0.001,
1760397426.7140021,2025-10-13T18:17:06,15.7,80.7,1711.0,0.034,0.328,0.0,0.0,
1760397427.7522404,2025-10-13T18:17:07,15.6,80.7,1711.0,0.001,0.365,0.005,0.001,
1760397428.7974455,2025-10-13T18:17:08,14.5,80.7,1711.0,0.075,0.102,0.005,0.007,
1760397429.837696,2025-10-13T18:17:09,21.9,80.7,1711.0,0.002,0.553,0.0,0.001,
1760397430.8655508,2025-10-13T18:17:10,23.6,80.7,1711.0,0.033,0.356,0.001,0.001,
1760397431.891604,2025-10-13T18:17:11,18.7,80.7,1711.0,0.005,0.311,0.001,0.001,
1760397432.9194164,2025-10-13T18:17:12,24.4,80.7,1711.0,0.972,0.037,0.001,0.003,
1760397433.948872,2025-10-13T18:17:13,18.1,80.7,1711.0,0.009,0.324,0.0,0.0,
1760397434.990095,2025-10-13T18:17:14,15.2,80.7,1711.0,0.016,1.454,0.0,0.001,
1760397436.029641,2025-10-13T18:17:16,15.3,80.7,1711.0,0.0,0.7,0.001,0.001,
1760397437.0607033,2025-10-13T18:17:17,16.5,80.7,1711.0,0.001,0.0,0.0,0.0,
1760397438.0944738,2025-10-13T18:17:18,14.6,80.7,1711.0,0.001,0.467,0.0,0.0,
1760397439.1358252,2025-10-13T18:17:19,19.0,80.7,1711.0,0.004,0.606,0.006,0.007,
1760397440.1718354,2025-10-13T18:17:20,21.6,80.7,1711.0,0.055,0.647,0.001,0.001,
1760397441.2081976,2025-10-13T18:17:21,21.9,80.7,1711.0,0.1,0.0,0.0,0.0,
1760397442.2453954,2025-10-13T18:17:22,19.3,80.7,1711.0,0.002,0.594,0.0,0.0,
1760397443.2854815,2025-10-13T18:17:23,18.9,80.7,1711.0,0.023,1.044,0.0,0.001,
1760397444.324338,2025-10-13T18:17:24,20.2,80.7,1711.0,0.225,0.578,0.0,0.0,
1760397445.359364,2025-10-13T18:17:25,18.9,80.7,1711.0,0.016,0.532,0.001,0.001,
1760397446.395579,2025-10-13T18:17:26,17.6,80.7,1711.0,0.108,0.672,0.007,0.007,
1760397447.433984,2025-10-13T18:17:27,21.2,80.9,1711.0,0.418,1.208,0.0,0.0,
1760397448.4632192,2025-10-13T18:17:28,19.3,80.9,1711.0,0.07,1.659,0.006,0.005,
1760397449.500665,2025-10-13T18:17:29,34.1,81.2,1711.0,0.505,13.042,0.001,0.006,
1760397450.5207226,2025-10-13T18:17:30,18.3,81.2,1711.0,0.105,0.508,0.001,0.001,
1760397451.5591166,2025-10-13T18:17:31,19.4,81.4,1711.0,0.116,0.643,0.005,0.006,
1760397452.5986123,2025-10-13T18:17:32,14.9,81.4,1711.0,0.274,0.467,0.0,0.001,
1760397453.6395507,2025-10-13T18:17:33,14.7,81.3,1711.0,0.267,0.442,0.0,0.0,
1760397454.6733446,2025-10-13T18:17:34,14.5,81.4,1711.0,0.239,0.0,0.0,0.0,
1760397455.7097025,2025-10-13T18:17:35,11.6,81.3,1711.0,0.234,0.451,0.001,0.001,
1760397456.75291,2025-10-13T18:17:36,13.3,81.3,1711.0,0.243,0.385,0.0,0.001,
1760397457.8002803,2025-10-13T18:17:37,12.8,81.4,1711.0,0.23,0.315,0.0,0.0,
1760397458.836121,2025-10-13T18:17:38,14.1,81.4,1711.0,0.145,0.033,0.0,0.001,
1760397459.8775766,2025-10-13T18:17:39,15.0,81.3,1711.0,0.212,0.881,0.0,0.0,
1760397460.919095,2025-10-13T18:17:40,14.9,81.3,1711.0,0.109,0.381,0.001,0.001,
1760397461.9546626,2025-10-13T18:17:41,17.8,81.3,1711.0,0.079,0.565,0.0,0.0,
1760397462.9916494,2025-10-13T18:17:42,23.7,81.4,1711.0,0.67,0.09,0.0,0.0,
1760397464.022649,2025-10-13T18:17:44,19.4,81.4,1711.0,0.133,0.586,0.001,0.001,
1760397465.0591252,2025-10-13T18:17:45,21.3,81.4,1711.0,0.152,0.565,0.0,0.0,
1760397466.087955,2025-10-13T18:17:46,19.8,81.4,1711.0,0.189,0.291,0.001,0.001,
1760397467.1230407,2025-10-13T18:17:47,23.7,81.4,1711.0,0.052,0.0,0.0,0.0,
1760397468.1633718,2025-10-13T18:17:48,17.3,81.3,1711.0,0.057,0.328,0.0,0.0,
1760397469.2074032,2025-10-13T18:17:49,18.0,81.3,1711.0,0.844,0.434,0.0,0.001,
1760397470.24814,2025-10-13T18:17:50,22.5,81.4,1711.0,0.587,0.688,0.01,0.014,
1760397471.2859886,2025-10-13T18:17:51,28.2,81.4,1711.0,0.679,0.016,0.006,0.022,
1760397472.3170092,2025-10-13T18:17:52,23.1,81.5,1711.0,0.184,0.811,0.0,0.0,
1760397473.3516645,2025-10-13T18:17:53,18.2,81.5,1711.0,0.402,1.372,0.008,0.012,
1760397474.3894687,2025-10-13T18:17:54,12.5,81.4,1711.0,0.088,0.385,0.0,0.0,
1760397475.434418,2025-10-13T18:17:55,17.2,81.4,1711.0,0.203,0.705,0.001,0.002,
1760397476.4511664,2025-10-13T18:17:56,14.6,81.4,1711.0,0.001,0.127,0.001,0.001,
1760397477.4954782,2025-10-13T18:17:57,19.1,81.4,1711.0,0.092,0.385,0.001,0.001,
1760397478.5332532,2025-10-13T18:17:58,25.1,82.0,1711.0,2.305,0.819,0.009,0.004,
1760397479.570637,2025-10-13T18:17:59,26.3,82.1,1711.0,0.37,0.377,0.0,0.004,
1760397480.5993006,2025-10-13T18:18:00,18.4,82.2,1711.0,0.204,0.041,0.001,0.001,
1760397481.646345,2025-10-13T18:18:01,20.4,82.1,1711.0,0.382,0.7,0.002,0.006,
1760397482.6858215,2025-10-13T18:18:02,28.8,82.5,1711.0,0.41,0.598,0.013,0.007,
1760397483.7219787,2025-10-13T18:18:03,32.7,82.7,1711.0,0.397,0.5,0.0,0.0,
1760397484.75155,2025-10-13T18:18:04,24.1,82.4,1711.0,0.234,0.205,0.008,0.008,
1760397485.7875853,2025-10-13T18:18:05,39.8,82.4,1711.0,2.213,0.467,0.072,0.056,
1760397486.826379,2025-10-13T18:18:06,33.1,82.5,1711.0,0.247,0.463,0.017,0.009,
1760397487.8673978,2025-10-13T18:18:07,31.4,82.7,1711.0,0.246,1.028,0.01,0.014,
1760397488.8936052,2025-10-13T18:18:08,23.0,82.7,1711.0,0.267,0.037,0.011,0.009,
1760397489.9283679,2025-10-13T18:18:09,24.2,82.7,1711.0,0.274,0.373,0.012,0.004,
1760397490.967327,2025-10-13T18:18:10,23.8,82.7,1711.0,0.186,0.471,0.007,0.014,
1760397492.0044374,2025-10-13T18:18:12,27.7,82.8,1711.0,0.682,0.537,0.034,0.023,
1760397493.0454557,2025-10-13T18:18:13,38.5,82.9,1711.0,0.592,0.094,0.0,0.005,
1760397494.084074,2025-10-13T18:18:14,20.6,82.8,1711.0,0.159,0.725,0.005,0.003,
1760397495.1212258,2025-10-13T18:18:15,15.6,82.6,1711.0,0.145,0.561,0.0,0.002,
1760397496.147051,2025-10-13T18:18:16,16.3,82.6,1711.0,0.066,0.651,0.063,0.01,
1760397497.1772766,2025-10-13T18:18:17,14.4,82.6,1711.0,0.13,0.049,0.001,0.002,
1760397498.2131908,2025-10-13T18:18:18,15.4,82.6,1711.0,0.222,0.438,0.007,0.007,
1760397499.2517667,2025-10-13T18:18:19,15.5,82.6,1466.0,0.09,0.438,0.0,0.0,
1760397500.290257,2025-10-13T18:18:20,12.7,82.6,1711.0,0.131,0.414,0.004,0.002,
1760397501.33112,2025-10-13T18:18:21,14.1,82.6,1711.0,0.24,0.401,0.001,0.016,
1760397502.37298,2025-10-13T18:18:22,23.4,82.7,1711.0,0.532,0.709,0.014,0.007,
1760397503.4066136,2025-10-13T18:18:23,22.5,82.8,1711.0,0.503,0.52,0.015,0.043,
1760397504.4407587,2025-10-13T18:18:24,22.5,82.8,1711.0,0.258,0.782,0.008,0.005,
1760397505.4742117,2025-10-13T18:18:25,18.9,82.8,1711.0,0.169,0.672,0.005,0.002,
1760397506.51686,2025-10-13T18:18:26,14.7,82.8,1711.0,0.123,0.082,0.007,0.002,
1760397507.5317154,2025-10-13T18:18:27,15.0,82.8,1466.0,0.417,0.344,0.004,0.005,
1760397508.5809417,2025-10-13T18:18:28,15.8,82.8,1466.0,0.159,0.41,0.004,0.0,
1760397509.5963328,2025-10-13T18:18:29,15.3,82.8,1711.0,0.177,0.557,0.0,0.005,
1760397510.6337192,2025-10-13T18:18:30,15.1,82.7,1711.0,0.115,0.041,0.0,0.0,
1760397511.6820295,2025-10-13T18:18:31,14.8,82.7,1711.0,0.142,0.528,0.001,0.001,
1760397512.7186503,2025-10-13T18:18:32,14.2,82.5,1711.0,0.12,0.557,0.0,0.0,
1760397513.758278,2025-10-13T18:18:33,16.1,82.4,1711.0,0.207,0.426,0.004,0.006,
1760397514.7927756,2025-10-13T18:18:34,16.8,82.3,1711.0,0.056,0.0,0.0,0.0,
1760397515.8323853,2025-10-13T18:18:35,19.5,82.2,1711.0,0.137,1.253,0.001,0.001,
1760397516.8762019,2025-10-13T18:18:36,17.9,82.1,1711.0,0.025,1.315,0.009,0.009,
1760397517.9210494,2025-10-13T18:18:37,23.1,82.1,1711.0,0.16,4.874,0.001,0.001,
1760397518.9605582,2025-10-13T18:18:38,51.2,82.5,1711.0,0.033,1.163,0.0,0.0,
1760397519.9986827,2025-10-13T18:18:39,23.0,82.4,1711.0,0.459,1.642,0.0,0.0,
1760397521.0438793,2025-10-13T18:18:41,26.8,82.5,1711.0,0.537,5.554,0.033,0.016,
1760397522.0905433,2025-10-13T18:18:42,36.3,82.5,1711.0,0.18,7.197,0.001,0.006,
1760397523.1239052,2025-10-13T18:18:43,22.9,82.4,1711.0,0.037,2.114,0.0,0.001,
1760397524.1565917,2025-10-13T18:18:44,15.5,82.4,1711.0,0.426,0.528,0.0,0.001,
1760397525.1923702,2025-10-13T18:18:45,20.0,82.4,1711.0,0.193,1.651,0.002,0.001,
1760397526.2275138,2025-10-13T18:18:46,40.6,82.5,1711.0,0.188,1.29,0.02,0.018,
1760397527.242438,2025-10-13T18:18:47,41.1,82.7,1711.0,0.467,1.798,0.033,0.023,
1760397528.282094,2025-10-13T18:18:48,37.6,82.7,1711.0,1.286,1.065,0.102,0.008,
1760397529.31424,2025-10-13T18:18:49,29.4,82.6,1711.0,16.368,1.757,0.001,0.004,
1760397530.3564165,2025-10-13T18:18:50,23.6,82.5,1711.0,0.291,1.544,0.0,0.001,
1760397531.3967803,2025-10-13T18:18:51,23.8,82.5,1711.0,0.065,1.065,0.018,0.004,
1760397532.4334154,2025-10-13T18:18:52,20.5,82.5,1711.0,0.016,0.246,0.0,0.0,
1760397533.4632382,2025-10-13T18:18:53,19.7,82.5,1711.0,0.0,1.421,0.013,0.007,
1760397534.5023131,2025-10-13T18:18:54,21.2,82.6,1711.0,0.442,7.336,0.0,0.001,
1760397535.5417948,2025-10-13T18:18:55,25.8,82.0,1711.0,0.197,2.183,0.006,0.006,
1760397536.5778403,2025-10-13T18:18:56,19.6,82.1,1711.0,0.079,0.184,0.002,0.002,
1760397537.6131434,2025-10-13T18:18:57,23.8,82.0,1711.0,1.191,2.503,0.001,0.002,
1760397538.6301384,2025-10-13T18:18:58,20.8,82.0,1711.0,0.037,1.737,0.0,0.0,
1760397539.6447601,2025-10-13T18:18:59,19.6,82.0,1711.0,0.033,1.815,0.004,0.007,
1760397540.7053263,2025-10-13T18:19:00,20.8,82.0,1711.0,0.066,0.176,0.001,0.001,
1760397541.7344453,2025-10-13T18:19:01,48.6,82.3,1711.0,0.029,1.257,0.006,0.003,
1760397542.7665029,2025-10-13T18:19:02,28.1,82.2,1711.0,0.0,1.638,0.0,0.0,
1760397543.8101375,2025-10-13T18:19:03,28.7,82.3,1711.0,0.016,1.921,0.0,0.0,
1760397544.8425987,2025-10-13T18:19:04,21.3,82.4,1711.0,0.0,0.127,0.008,0.007,
1760397545.8781326,2025-10-13T18:19:05,22.9,82.4,1711.0,0.016,2.052,0.004,0.001,
1760397546.9152637,2025-10-13T18:19:06,18.7,82.4,1711.0,0.016,1.733,0.001,0.001,
1760397547.937574,2025-10-13T18:19:07,24.4,82.5,1711.0,0.057,1.79,0.028,0.022,
1760397548.9818537,2025-10-13T18:19:08,33.1,82.5,1711.0,0.066,0.086,0.0,0.0,
1760397550.0207162,2025-10-13T18:19:10,32.6,82.4,1711.0,0.303,1.454,0.0,0.0,
1760397551.0648255,2025-10-13T18:19:11,21.6,82.4,1711.0,0.106,1.286,0.017,0.0,
1760397552.1047542,2025-10-13T18:19:12,22.5,82.5,1711.0,0.016,1.217,0.019,0.004,
1760397553.134853,2025-10-13T18:19:13,28.7,82.4,1711.0,0.025,1.143,0.0,0.0,
1760397554.162624,2025-10-13T18:19:14,23.1,82.4,1711.0,0.0,0.086,0.0,0.0,
1760397555.201531,2025-10-13T18:19:15,21.6,82.4,1711.0,0.033,1.335,0.0,0.0,
1760397556.230681,2025-10-13T18:19:16,20.5,82.4,1711.0,0.0,1.319,0.007,0.003,
1760397557.2640328,2025-10-13T18:19:17,21.3,82.4,1466.0,0.0,1.294,0.001,0.001,
1760397558.2863827,2025-10-13T18:19:18,22.0,82.4,1711.0,0.0,0.143,0.0,0.0,
1760397559.3105052,2025-10-13T18:19:19,17.9,82.4,1711.0,0.066,1.409,0.005,0.001,
1760397560.3263774,2025-10-13T18:19:20,17.2,82.4,1711.0,0.016,0.856,0.0,0.001,
1760397561.3609967,2025-10-13T18:19:21,16.0,82.3,1711.0,0.0,0.131,0.001,0.001,
1760397562.4020865,2025-10-13T18:19:22,15.5,82.3,1711.0,0.0,0.115,0.011,0.002,
1760397563.4423296,2025-10-13T18:19:23,15.6,82.3,1711.0,0.0,0.094,0.0,0.0,
1760397564.474646,2025-10-13T18:19:24,15.1,82.3,1711.0,0.066,0.057,0.0,0.0,
1760397565.5082407,2025-10-13T18:19:25,14.8,82.3,1711.0,0.0,0.25,0.0,0.0,
1760397566.5426614,2025-10-13T18:19:26,16.8,82.3,1711.0,0.0,0.606,0.005,0.009,
1760397567.580474,2025-10-13T18:19:27,15.4,82.3,1711.0,0.0,0.143,0.0,0.0,
1760397568.6236494,2025-10-13T18:19:28,15.6,82.2,1711.0,0.0,0.258,0.005,0.002,
1760397569.6677842,2025-10-13T18:19:29,16.9,82.1,1711.0,0.0,0.205,0.0,0.004,
1760397570.705622,2025-10-13T18:19:30,15.7,82.2,1711.0,0.0,0.0,0.0,0.0,
1760397571.7450097,2025-10-13T18:19:31,15.2,82.2,1711.0,0.016,0.18,0.001,0.001,
1760397572.7842107,2025-10-13T18:19:32,16.1,82.1,1711.0,0.066,0.303,0.0,0.0,
1760397573.8255565,2025-10-13T18:19:33,15.5,82.1,1711.0,0.0,1.729,0.0,0.0,
1760397574.8632257,2025-10-13T18:19:34,16.0,81.8,1711.0,0.0,0.061,0.0,0.0,
1760397575.9087343,2025-10-13T18:19:35,15.3,81.8,1466.0,0.0,0.348,0.005,0.006,
1760397576.946497,2025-10-13T18:19:36,15.6,81.8,1711.0,0.0,0.139,0.001,0.001,
1760397577.9916494,2025-10-13T18:19:37,20.8,81.8,1711.0,0.016,0.479,0.0,0.0,
1760397579.0270884,2025-10-13T18:19:39,16.2,81.8,1711.0,0.0,0.205,0.001,0.002,
1760397580.0689797,2025-10-13T18:19:40,17.1,81.8,1711.0,0.0,0.0,0.001,0.001,
1760397581.1057863,2025-10-13T18:19:41,15.4,81.8,1711.0,0.0,0.082,0.001,0.001,
1760397582.1486917,2025-10-13T18:19:42,15.4,81.8,1711.0,0.0,0.139,0.001,0.0,
1760397583.1795144,2025-10-13T18:19:43,20.9,81.8,1711.0,0.119,0.225,0.0,0.0,
1760397584.2159734,2025-10-13T18:19:44,16.2,81.8,1711.0,0.0,0.012,0.006,0.001,
1760397585.2513752,2025-10-13T18:19:45,16.1,81.8,1711.0,0.033,0.209,0.0,0.0,
1760397586.2889512,2025-10-13T18:19:46,15.2,81.7,1711.0,0.0,0.094,0.0,0.0,
1760397587.327958,2025-10-13T18:19:47,15.5,81.7,1711.0,0.0,0.152,0.001,0.001,
1760397588.372035,2025-10-13T18:19:48,15.5,81.7,1711.0,0.0,0.0,0.0,0.0,
1760397589.411387,2025-10-13T18:19:49,16.5,81.7,1711.0,0.0,0.176,0.0,0.0,
1760397590.45696,2025-10-13T18:19:50,16.8,81.7,1711.0,0.0,0.156,0.0,0.001,
1760397591.4930024,2025-10-13T18:19:51,15.6,81.7,1711.0,0.0,0.25,0.008,0.006,
1760397592.5302963,2025-10-13T18:19:52,15.9,81.8,1711.0,0.0,0.0,0.001,0.003,
1760397593.5633368,2025-10-13T18:19:53,15.5,81.8,1711.0,0.0,0.164,0.005,0.006,
1760397594.5992062,2025-10-13T18:19:54,15.9,81.8,1711.0,0.0,0.061,0.0,0.0,
1760397595.6409738,2025-10-13T18:19:55,14.9,81.8,1711.0,0.0,0.188,0.0,0.0,
1760397596.6867018,2025-10-13T18:19:56,14.6,81.8,1711.0,0.0,0.0,0.001,0.001,
1760397597.7161825,2025-10-13T18:19:57,14.9,81.7,1711.0,0.0,0.057,0.0,0.0,
1760397598.7545536,2025-10-13T18:19:58,15.4,81.8,1711.0,0.016,0.373,0.0,0.001,
1760397599.7921197,2025-10-13T18:19:59,15.4,81.8,1711.0,0.0,0.233,0.0,0.004,
1760397600.8356564,2025-10-13T18:20:00,17.0,81.7,1711.0,0.0,0.086,0.0,0.0,
1760397601.8783774,2025-10-13T18:20:01,15.5,81.7,1711.0,0.0,0.09,0.001,0.001,
1760397602.9109154,2025-10-13T18:20:02,14.6,81.7,1711.0,0.0,0.066,0.0,0.0,
1760397603.9581983,2025-10-13T18:20:03,16.3,81.7,1711.0,0.0,0.143,0.0,0.0,
1760397604.9999402,2025-10-13T18:20:04,15.8,81.8,1711.0,0.0,0.061,0.0,0.0,
1760397606.0361896,2025-10-13T18:20:06,16.9,81.8,1711.0,0.0,0.135,0.0,0.0,
1760397607.0725255,2025-10-13T18:20:07,15.8,81.8,1711.0,0.0,0.111,0.011,0.009,
1760397608.102908,2025-10-13T18:20:08,17.9,81.8,1711.0,0.0,0.254,0.001,0.002,
1760397609.1373417,2025-10-13T18:20:09,15.8,81.8,1711.0,0.0,0.369,0.0,0.0,
1760397610.1709847,2025-10-13T18:20:10,15.1,81.8,1711.0,0.0,0.0,0.0,0.0,
1760397611.2077484,2025-10-13T18:20:11,16.7,81.8,1711.0,0.0,0.111,0.0,0.001,
1760397612.2478344,2025-10-13T18:20:12,17.2,81.8,1711.0,0.033,0.143,0.001,0.001,
1760397613.275834,2025-10-13T18:20:13,19.6,81.8,1711.0,0.106,0.164,0.0,0.0,
1760397614.3129349,2025-10-13T18:20:14,18.5,81.8,1711.0,0.0,0.0,0.0,0.0,
1760397615.3483555,2025-10-13T18:20:15,19.1,81.9,1711.0,0.033,0.258,0.0,0.0,
1760397616.3805876,2025-10-13T18:20:16,19.3,81.9,1711.0,0.0,0.233,0.0,0.001,
1760397617.4225845,2025-10-13T18:20:17,32.6,83.0,1711.0,0.401,0.188,0.047,0.006,
1760397618.4501357,2025-10-13T18:20:18,32.9,82.8,1711.0,0.0,0.0,0.004,0.001,
1760397619.4887855,2025-10-13T18:20:19,17.0,82.8,1711.0,0.0,0.115,0.009,0.005,
1760397620.5219922,2025-10-13T18:20:20,20.1,82.8,1711.0,0.016,0.295,0.02,0.001,
1760397621.555082,2025-10-13T18:20:21,24.3,82.9,1711.0,0.0,0.111,0.0,0.002,
1760397622.5844274,2025-10-13T18:20:22,31.9,83.0,1466.0,0.008,0.0,0.007,0.007,
1760397623.6193094,2025-10-13T18:20:23,43.4,83.2,1711.0,0.43,0.049,0.02,0.001,
1760397624.6422288,2025-10-13T18:20:24,30.4,83.3,1711.0,0.004,0.201,0.036,0.045,
